NIK,Jenis Pekerjaan,Jumlah Penghasilan,Jumlah Tanggungan,Kondisi Rumah,Kepemilikan Rumah,Jaringan Listrik,Sumber Air,Umur,Ranking,Status kelayakan
1234561034783705,Swasta,>=500.000 s/d 2.000.000,3,Rusak,Sewa,Sewa,PDAM,>50,"0,7625",Tidak Layak
1234561034783706,Swasta,>=500.000 s/d 2.000.000,3,Rusak,Sewa,Milik Sendiri,Air Sumur,>50,"0,7585",Tidak Layak
1234561034783707,Swasta,>=500.000 s/d 2.000.000,3,Rusak,Sewa,Milik Sendiri,PDAM,>50,"0,746",Tidak Layak
1234561034783708,Swasta,>=500.000 s/d 2.000.000,3,Rusak,Numpang,Milik Sendiri,PDAM,>50,"0,771",Tidak Layak
1234561034783709,Swasta,>=500.000 s/d 2.000.000,3,Rusak,Milik Sendiri,Milik Sendiri,PDAM,>50,"0,721",Tidak Layak
1234561034783710,Swasta,>=500.000 s/d 2.000.000,3,Rusak,Milik Sendiri,Tidak Ada,Air Sumur,>50,"0,7665",Tidak Layak
1234561034783711,Swasta,>=500.000 s/d 2.000.000,3,Rusak,Milik Sendiri,Tidak Ada,PDAM,>50,"0,754",Tidak Layak
1234561034783712,Swasta,>=500.000 s/d 2.000.000,3,Rusak,Milik Sendiri,Sewa,Air Sungai ,>50,"0,7625",Tidak Layak
1234561034783713,Swasta,>=500.000 s/d 2.000.000,3,Rusak,Milik Sendiri,Milik Sendiri,Air Sungai ,>50,"0,746",Tidak Layak
1234561034783714,Swasta,>=500.000 s/d 2.000.000,3,Rusak,Milik Sendiri,Sewa,Air Sumur,>50,"0,75",Tidak Layak
1234561034783715,Swasta,>=500.000 s/d 2.000.000,3,Rusak,Milik Sendiri,Sewa,PDAM,>50,"0,7375",Tidak Layak
1234561034783716,Swasta,>=500.000 s/d 2.000.000,3,Rusak,Numpang,Milik Sendiri,Air Sumur,>50,"0,7835",Tidak Layak
1234561034783717,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Numpang,Tidak Ada,Air Sungai ,<25,"0,6165",Tidak Layak
1234561034783718,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Numpang,Tidak Ada,Air Sumur,<25,"0,604",Tidak Layak
1234561034783719,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Numpang,Tidak Ada,PDAM,<25,"0,5915",Tidak Layak
1234561034783720,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Numpang,Sewa,Air Sungai ,<25,"0,6",Tidak Layak
1234561034783721,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Numpang,Milik Sendiri,Air Sungai ,<25,"0,5835",Tidak Layak
1234561034783722,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Numpang,Sewa,Air Sumur,<25,"0,5875",Tidak Layak
1234561034783723,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Numpang,Sewa,PDAM,<25,"0,575",Tidak Layak
1234561034783724,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Numpang,Milik Sendiri,Air Sumur,<25,"0,571",Tidak Layak
1234561034783725,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Sewa,Tidak Ada,Air Sungai ,<25,"0,5915",Tidak Layak
1234561034783726,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Milik Sendiri,Tidak Ada,Air Sungai ,<25,"0,5665",Tidak Layak
1234561034783727,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Sewa,Sewa,Air Sungai ,<25,"0,575",Tidak Layak
1234561034783728,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Sewa,Tidak Ada,Air Sumur,<25,"0,579",Tidak Layak
1234561034783729,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Sewa,Tidak Ada,PDAM,<25,"0,5665",Tidak Layak
1234561034783730,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Sewa,Milik Sendiri,Air Sungai ,<25,"0,5585",Tidak Layak
1234561034783731,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Sewa,Sewa,Air Sumur,<25,"0,5625",Tidak Layak
1234561034783732,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Sewa,Sewa,PDAM,<25,"0,55",Tidak Layak
1234561034783733,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Sewa,Milik Sendiri,Air Sumur,<25,"0,546",Tidak Layak
1234561034783734,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Sewa,Milik Sendiri,PDAM,<25,"0,5335",Tidak Layak
1234561034783735,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Numpang,Milik Sendiri,PDAM,<25,"0,5585",Tidak Layak
1234561034783736,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Milik Sendiri,Milik Sendiri,PDAM,<25,"0,5085",Tidak Layak
1234561034783737,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Milik Sendiri,Tidak Ada,Air Sumur,<25,"0,554",Tidak Layak
1234561034783738,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Milik Sendiri,Tidak Ada,PDAM,<25,"0,5415",Tidak Layak
1234561034783739,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Milik Sendiri,Sewa,Air Sungai ,<25,"0,55",Tidak Layak
1234561034783740,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Milik Sendiri,Milik Sendiri,Air Sungai ,<25,"0,5335",Tidak Layak
1234561034783741,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Milik Sendiri,Sewa,Air Sumur,<25,"0,5375",Tidak Layak
1234561034783742,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Milik Sendiri,Sewa,PDAM,<25,"0,525",Tidak Layak
1234561034783743,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Numpang,Milik Sendiri,Air Sumur,<25,"0,571",Tidak Layak
1234561034783744,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Numpang,Tidak Ada,Air Sungai ,>=25 s/d <35,"0,679",Tidak Layak
1234561034783745,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Numpang,Tidak Ada,Air Sumur,>=25 s/d <35,"0,6665",Tidak Layak
1234561034783746,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Numpang,Tidak Ada,PDAM,>=25 s/d <35,"0,654",Tidak Layak
1234561034783747,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Numpang,Sewa,Air Sungai ,>=25 s/d <35,"0,6625",Tidak Layak
1234561034783748,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Numpang,Milik Sendiri,Air Sungai ,>=25 s/d <35,"0,646",Tidak Layak
1234561034783749,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Numpang,Sewa,Air Sumur,>=25 s/d <35,"0,65",Tidak Layak
1234561034783750,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Numpang,Sewa,PDAM,>=25 s/d <35,"0,6375",Tidak Layak
1234561034783751,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Numpang,Milik Sendiri,Air Sumur,>=25 s/d <35,"0,6335",Tidak Layak
1234561034783752,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Sewa,Tidak Ada,Air Sungai ,>=25 s/d <35,"0,654",Tidak Layak
1234561034783753,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Milik Sendiri,Tidak Ada,Air Sungai ,>=25 s/d <35,"0,629",Tidak Layak
1234561034783754,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Sewa,Sewa,Air Sungai ,>=25 s/d <35,"0,6375",Tidak Layak
1234561034783755,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Sewa,Tidak Ada,Air Sumur,>=25 s/d <35,"0,6415",Tidak Layak
1234561034783756,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Sewa,Tidak Ada,PDAM,>=25 s/d <35,"0,629",Tidak Layak
1234561034783757,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Sewa,Milik Sendiri,Air Sungai ,>=25 s/d <35,"0,621",Tidak Layak
1234561034783758,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Sewa,Sewa,Air Sumur,>=25 s/d <35,"0,625",Tidak Layak
1234561034783759,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Sewa,Sewa,PDAM,>=25 s/d <35,"0,6125",Tidak Layak
1234561034783760,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Sewa,Milik Sendiri,Air Sumur,>=25 s/d <35,"0,6085",Tidak Layak
1234561034783761,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Sewa,Milik Sendiri,PDAM,>=25 s/d <35,"0,596",Tidak Layak
1234561034783762,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Numpang,Milik Sendiri,PDAM,>=25 s/d <35,"0,621",Tidak Layak
1234561034783763,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Milik Sendiri,Milik Sendiri,PDAM,>=25 s/d <35,"0,571",Tidak Layak
1234561034783764,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Milik Sendiri,Tidak Ada,Air Sumur,>=25 s/d <35,"0,6165",Tidak Layak
1234561034783765,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Milik Sendiri,Tidak Ada,PDAM,>=25 s/d <35,"0,604",Tidak Layak
1234561034783766,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Milik Sendiri,Sewa,Air Sungai ,>=25 s/d <35,"0,6125",Tidak Layak
1234561034783767,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Milik Sendiri,Milik Sendiri,Air Sungai ,>=25 s/d <35,"0,596",Tidak Layak
1234561034783768,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Milik Sendiri,Sewa,Air Sumur,>=25 s/d <35,"0,6",Tidak Layak
1234561034783769,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Milik Sendiri,Sewa,PDAM,>=25 s/d <35,"0,5875",Tidak Layak
1234561034783770,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Numpang,Milik Sendiri,Air Sumur,>=25 s/d <35,"0,6335",Tidak Layak
1234561034783771,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Numpang,Tidak Ada,Air Sungai ,>=35 s/d <=50,"0,7415",Tidak Layak
1234561034783772,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Numpang,Tidak Ada,Air Sumur,>=35 s/d <=50,"0,729",Tidak Layak
1234561034783773,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Numpang,Tidak Ada,PDAM,>=35 s/d <=50,"0,7165",Tidak Layak
1234561034783774,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Numpang,Sewa,Air Sungai ,>=35 s/d <=50,"0,725",Tidak Layak
1234561034783775,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Numpang,Milik Sendiri,Air Sungai ,>=35 s/d <=50,"0,7085",Tidak Layak
1234561034783776,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Numpang,Sewa,Air Sumur,>=35 s/d <=50,"0,7125",Tidak Layak
1234561034783777,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Numpang,Sewa,PDAM,>=35 s/d <=50,"0,7",Tidak Layak
1234561034783778,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Numpang,Milik Sendiri,Air Sumur,>=35 s/d <=50,"0,696",Tidak Layak
1234561034783779,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Sewa,Tidak Ada,Air Sungai ,>=35 s/d <=50,"0,7165",Tidak Layak
1234561034783780,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Milik Sendiri,Tidak Ada,Air Sungai ,>=35 s/d <=50,"0,6915",Tidak Layak
1234561034783781,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Sewa,Sewa,Air Sungai ,>=35 s/d <=50,"0,7",Tidak Layak
1234561034783782,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Sewa,Tidak Ada,Air Sumur,>=35 s/d <=50,"0,704",Tidak Layak
1234561034783783,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Sewa,Tidak Ada,PDAM,>=35 s/d <=50,"0,6915",Tidak Layak
1234561034783784,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Sewa,Milik Sendiri,Air Sungai ,>=35 s/d <=50,"0,6835",Tidak Layak
1234561034783785,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Sewa,Sewa,Air Sumur,>=35 s/d <=50,"0,6875",Tidak Layak
1234561034783786,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Sewa,Sewa,PDAM,>=35 s/d <=50,"0,675",Tidak Layak
1234561034783787,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Sewa,Milik Sendiri,Air Sumur,>=35 s/d <=50,"0,671",Tidak Layak
1234561034783788,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Sewa,Milik Sendiri,PDAM,>=35 s/d <=50,"0,6585",Tidak Layak
1234561034783789,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Numpang,Milik Sendiri,PDAM,>=35 s/d <=50,"0,6835",Tidak Layak
1234561034783790,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Milik Sendiri,Milik Sendiri,PDAM,>=35 s/d <=50,"0,6335",Tidak Layak
1234561034783791,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Milik Sendiri,Tidak Ada,Air Sumur,>=35 s/d <=50,"0,679",Tidak Layak
1234561034783792,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Milik Sendiri,Tidak Ada,PDAM,>=35 s/d <=50,"0,6665",Tidak Layak
1234561034783793,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Milik Sendiri,Sewa,Air Sungai ,>=35 s/d <=50,"0,675",Tidak Layak
1234561034783794,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Milik Sendiri,Milik Sendiri,Air Sungai ,>=35 s/d <=50,"0,6585",Tidak Layak
1234561034783795,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Milik Sendiri,Sewa,Air Sumur,>=35 s/d <=50,"0,6625",Tidak Layak
1234561034783796,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Milik Sendiri,Sewa,PDAM,>=35 s/d <=50,"0,65",Tidak Layak
1234561034783797,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Numpang,Milik Sendiri,Air Sumur,>=35 s/d <=50,"0,696",Tidak Layak
1234561034783798,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Numpang,Tidak Ada,Air Sungai ,>50,"0,804",Layak
1234561034783799,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Numpang,Tidak Ada,Air Sumur,>50,"0,7915",Tidak Layak
1234561034783800,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Numpang,Tidak Ada,PDAM,>50,"0,779",Tidak Layak
1234561034783801,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Numpang,Sewa,Air Sungai ,>50,"0,7875",Tidak Layak
1234561034783802,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Numpang,Milik Sendiri,Air Sungai ,>50,"0,771",Tidak Layak
1234561034783803,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Numpang,Sewa,Air Sumur,>50,"0,775",Tidak Layak
1234561034783804,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Numpang,Sewa,PDAM,>50,"0,7625",Tidak Layak
1234561034783805,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Numpang,Milik Sendiri,Air Sumur,>50,"0,7585",Tidak Layak
1234561034783806,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Sewa,Tidak Ada,Air Sungai ,>50,"0,779",Tidak Layak
1234561034783807,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Milik Sendiri,Tidak Ada,Air Sungai ,>50,"0,754",Tidak Layak
1234561034783808,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Sewa,Sewa,Air Sungai ,>50,"0,7625",Tidak Layak
1234561034783809,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Sewa,Tidak Ada,Air Sumur,>50,"0,7665",Tidak Layak
1234561034783810,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Sewa,Tidak Ada,PDAM,>50,"0,754",Tidak Layak
1234561034783811,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Sewa,Milik Sendiri,Air Sungai ,>50,"0,746",Tidak Layak
1234561034783812,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Sewa,Sewa,Air Sumur,>50,"0,75",Tidak Layak
1234561034783813,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Sewa,Sewa,PDAM,>50,"0,7375",Tidak Layak
1234561034783814,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Sewa,Milik Sendiri,Air Sumur,>50,"0,7335",Tidak Layak
1234561034783815,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Sewa,Milik Sendiri,PDAM,>50,"0,721",Tidak Layak
1234561034783816,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Numpang,Milik Sendiri,PDAM,>50,"0,746",Tidak Layak
1234561034783817,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Milik Sendiri,Milik Sendiri,PDAM,>50,"0,696",Tidak Layak
1234561034783818,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Milik Sendiri,Tidak Ada,Air Sumur,>50,"0,7415",Tidak Layak
1234561034783819,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Milik Sendiri,Tidak Ada,PDAM,>50,"0,729",Tidak Layak
1234561034783820,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Milik Sendiri,Sewa,Air Sungai ,>50,"0,7375",Tidak Layak
1234561034783821,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Milik Sendiri,Milik Sendiri,Air Sungai ,>50,"0,721",Tidak Layak
1234561034783822,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Milik Sendiri,Sewa,Air Sumur,>50,"0,725",Tidak Layak
1234561034783823,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Milik Sendiri,Sewa,PDAM,>50,"0,7125",Tidak Layak
1234561034783824,Swasta,>=500.000 s/d 2.000.000,3,Cukup,Numpang,Milik Sendiri,Air Sumur,>50,"0,7585",Tidak Layak
1234561034783825,Swasta,>=500.000 s/d 2.000.000,3,Baik,Numpang,Tidak Ada,Air Sungai ,<25,"0,5915",Tidak Layak
1234561034783826,Swasta,>=500.000 s/d 2.000.000,3,Baik,Numpang,Tidak Ada,Air Sumur,<25,"0,579",Tidak Layak
1234561034783827,Swasta,>=500.000 s/d 2.000.000,3,Baik,Numpang,Tidak Ada,PDAM,<25,"0,5665",Tidak Layak
1234561034783828,Swasta,>=500.000 s/d 2.000.000,3,Baik,Numpang,Sewa,Air Sungai ,<25,"0,575",Tidak Layak
1234561034783829,Swasta,>=500.000 s/d 2.000.000,3,Baik,Numpang,Milik Sendiri,Air Sungai ,<25,"0,5585",Tidak Layak
1234561034783830,Swasta,>=500.000 s/d 2.000.000,3,Baik,Numpang,Sewa,Air Sumur,<25,"0,5625",Tidak Layak
1234561034783831,Swasta,>=500.000 s/d 2.000.000,3,Baik,Numpang,Sewa,PDAM,<25,"0,55",Tidak Layak
1234561034783832,Swasta,>=500.000 s/d 2.000.000,3,Baik,Numpang,Milik Sendiri,Air Sumur,<25,"0,546",Tidak Layak
1234561034783833,Swasta,>=500.000 s/d 2.000.000,3,Baik,Sewa,Tidak Ada,Air Sungai ,<25,"0,5665",Tidak Layak
1234561034783834,Swasta,>=500.000 s/d 2.000.000,3,Baik,Milik Sendiri,Tidak Ada,Air Sungai ,<25,"0,5415",Tidak Layak
1234561034783835,Swasta,>=500.000 s/d 2.000.000,3,Baik,Sewa,Sewa,Air Sungai ,<25,"0,55",Tidak Layak
1234561034783836,Swasta,>=500.000 s/d 2.000.000,3,Baik,Sewa,Tidak Ada,Air Sumur,<25,"0,554",Tidak Layak
1234561034783837,Swasta,>=500.000 s/d 2.000.000,3,Baik,Sewa,Tidak Ada,PDAM,<25,"0,5415",Tidak Layak
1234561034783838,Swasta,>=500.000 s/d 2.000.000,3,Baik,Sewa,Milik Sendiri,Air Sungai ,<25,"0,5335",Tidak Layak
1234561034783839,Swasta,>=500.000 s/d 2.000.000,3,Baik,Sewa,Sewa,Air Sumur,<25,"0,5375",Tidak Layak
1234561034783840,Swasta,>=500.000 s/d 2.000.000,3,Baik,Sewa,Sewa,PDAM,<25,"0,525",Tidak Layak
1234561034783841,Swasta,>=500.000 s/d 2.000.000,3,Baik,Sewa,Milik Sendiri,Air Sumur,<25,"0,521",Tidak Layak
1234561034783842,Swasta,>=500.000 s/d 2.000.000,3,Baik,Sewa,Milik Sendiri,PDAM,<25,"0,5085",Tidak Layak
1234561034783843,Swasta,>=500.000 s/d 2.000.000,3,Baik,Numpang,Milik Sendiri,PDAM,<25,"0,5335",Tidak Layak
1234561034783844,Swasta,>=500.000 s/d 2.000.000,3,Baik,Milik Sendiri,Milik Sendiri,PDAM,<25,"0,4835",Tidak Layak
1234561034783845,Swasta,>=500.000 s/d 2.000.000,3,Baik,Milik Sendiri,Tidak Ada,Air Sumur,<25,"0,529",Tidak Layak
1234561034783846,Swasta,>=500.000 s/d 2.000.000,3,Baik,Milik Sendiri,Tidak Ada,PDAM,<25,"0,5165",Tidak Layak
1234561034783847,Swasta,>=500.000 s/d 2.000.000,3,Baik,Milik Sendiri,Sewa,Air Sungai ,<25,"0,525",Tidak Layak
1234561034783848,Swasta,>=500.000 s/d 2.000.000,3,Baik,Milik Sendiri,Milik Sendiri,Air Sungai ,<25,"0,5085",Tidak Layak
1234561034783849,Swasta,>=500.000 s/d 2.000.000,3,Baik,Milik Sendiri,Sewa,Air Sumur,<25,"0,5125",Tidak Layak
1234561034783850,Swasta,>=500.000 s/d 2.000.000,3,Baik,Milik Sendiri,Sewa,PDAM,<25,"0,5",Tidak Layak
1234561034783851,Swasta,>=500.000 s/d 2.000.000,3,Baik,Numpang,Milik Sendiri,Air Sumur,<25,"0,546",Tidak Layak
1234561034783852,Swasta,>=500.000 s/d 2.000.000,3,Baik,Numpang,Tidak Ada,Air Sungai ,>=25 s/d <35,"0,654",Tidak Layak
1234561034783853,Swasta,>=500.000 s/d 2.000.000,3,Baik,Numpang,Tidak Ada,Air Sumur,>=25 s/d <35,"0,6415",Tidak Layak
1234561034783854,Swasta,>=500.000 s/d 2.000.000,3,Baik,Numpang,Tidak Ada,PDAM,>=25 s/d <35,"0,629",Tidak Layak
1234561034783855,Swasta,>=500.000 s/d 2.000.000,3,Baik,Numpang,Sewa,Air Sungai ,>=25 s/d <35,"0,6375",Tidak Layak
1234561034783856,Swasta,>=500.000 s/d 2.000.000,3,Baik,Numpang,Milik Sendiri,Air Sungai ,>=25 s/d <35,"0,621",Tidak Layak
1234561034783857,Swasta,>=500.000 s/d 2.000.000,3,Baik,Numpang,Sewa,Air Sumur,>=25 s/d <35,"0,625",Tidak Layak
1234561034783858,Swasta,>=500.000 s/d 2.000.000,3,Baik,Numpang,Sewa,PDAM,>=25 s/d <35,"0,6125",Tidak Layak
1234561034783859,Swasta,>=500.000 s/d 2.000.000,3,Baik,Numpang,Milik Sendiri,Air Sumur,>=25 s/d <35,"0,6085",Tidak Layak
1234561034783860,Swasta,>=500.000 s/d 2.000.000,3,Baik,Sewa,Tidak Ada,Air Sungai ,>=25 s/d <35,"0,629",Tidak Layak
1234561034783861,Swasta,>=500.000 s/d 2.000.000,3,Baik,Milik Sendiri,Tidak Ada,Air Sungai ,>=25 s/d <35,"0,604",Tidak Layak
1234561034783862,Swasta,>=500.000 s/d 2.000.000,3,Baik,Sewa,Sewa,Air Sungai ,>=25 s/d <35,"0,6125",Tidak Layak
1234561034783863,Swasta,>=500.000 s/d 2.000.000,3,Baik,Sewa,Tidak Ada,Air Sumur,>=25 s/d <35,"0,6165",Tidak Layak
1234561034783864,Swasta,>=500.000 s/d 2.000.000,3,Baik,Sewa,Tidak Ada,PDAM,>=25 s/d <35,"0,604",Tidak Layak
1234561034783865,Swasta,>=500.000 s/d 2.000.000,3,Baik,Sewa,Milik Sendiri,Air Sungai ,>=25 s/d <35,"0,596",Tidak Layak
1234561034783866,Swasta,>=500.000 s/d 2.000.000,3,Baik,Sewa,Sewa,Air Sumur,>=25 s/d <35,"0,6",Tidak Layak
1234561034783867,Swasta,>=500.000 s/d 2.000.000,3,Baik,Sewa,Sewa,PDAM,>=25 s/d <35,"0,5875",Tidak Layak
1234561034783868,Swasta,>=500.000 s/d 2.000.000,3,Baik,Sewa,Milik Sendiri,Air Sumur,>=25 s/d <35,"0,5835",Tidak Layak
1234561034783869,Swasta,>=500.000 s/d 2.000.000,3,Baik,Sewa,Milik Sendiri,PDAM,>=25 s/d <35,"0,571",Tidak Layak
1234561034783870,Swasta,>=500.000 s/d 2.000.000,3,Baik,Numpang,Milik Sendiri,PDAM,>=25 s/d <35,"0,596",Tidak Layak
1234561034783871,Swasta,>=500.000 s/d 2.000.000,3,Baik,Milik Sendiri,Milik Sendiri,PDAM,>=25 s/d <35,"0,546",Tidak Layak
1234561034783872,Swasta,>=500.000 s/d 2.000.000,3,Baik,Milik Sendiri,Tidak Ada,Air Sumur,>=25 s/d <35,"0,5915",Tidak Layak
1234561034783873,Swasta,>=500.000 s/d 2.000.000,3,Baik,Milik Sendiri,Tidak Ada,PDAM,>=25 s/d <35,"0,579",Tidak Layak
1234561034783874,Swasta,>=500.000 s/d 2.000.000,3,Baik,Milik Sendiri,Sewa,Air Sungai ,>=25 s/d <35,"0,5875",Tidak Layak
1234561034783875,Swasta,>=500.000 s/d 2.000.000,3,Baik,Milik Sendiri,Milik Sendiri,Air Sungai ,>=25 s/d <35,"0,571",Tidak Layak
1234561034783876,Swasta,>=500.000 s/d 2.000.000,3,Baik,Milik Sendiri,Sewa,Air Sumur,>=25 s/d <35,"0,575",Tidak Layak
1234561034783877,Swasta,>=500.000 s/d 2.000.000,3,Baik,Milik Sendiri,Sewa,PDAM,>=25 s/d <35,"0,5625",Tidak Layak
1234561034783878,Swasta,>=500.000 s/d 2.000.000,3,Baik,Numpang,Milik Sendiri,Air Sumur,>=25 s/d <35,"0,6085",Tidak Layak
1234561034783879,Swasta,>=500.000 s/d 2.000.000,3,Baik,Numpang,Tidak Ada,Air Sungai ,>=35 s/d <=50,"0,7165",Tidak Layak
1234561034783880,Swasta,>=500.000 s/d 2.000.000,3,Baik,Numpang,Tidak Ada,Air Sumur,>=35 s/d <=50,"0,704",Tidak Layak
1234561034783881,Swasta,>=500.000 s/d 2.000.000,3,Baik,Numpang,Tidak Ada,PDAM,>=35 s/d <=50,"0,6915",Tidak Layak
1234561034783882,Swasta,>=500.000 s/d 2.000.000,3,Baik,Numpang,Sewa,Air Sungai ,>=35 s/d <=50,"0,7",Tidak Layak
1234561034783883,Swasta,>=500.000 s/d 2.000.000,3,Baik,Numpang,Milik Sendiri,Air Sungai ,>=35 s/d <=50,"0,6835",Tidak Layak
1234561034783884,Swasta,>=500.000 s/d 2.000.000,3,Baik,Numpang,Sewa,Air Sumur,>=35 s/d <=50,"0,6875",Tidak Layak
1234561034783885,Swasta,>=500.000 s/d 2.000.000,3,Baik,Numpang,Sewa,PDAM,>=35 s/d <=50,"0,675",Tidak Layak
1234561034783886,Swasta,>=500.000 s/d 2.000.000,3,Baik,Numpang,Milik Sendiri,Air Sumur,>=35 s/d <=50,"0,671",Tidak Layak
1234561034783887,Swasta,>=500.000 s/d 2.000.000,3,Baik,Sewa,Tidak Ada,Air Sungai ,>=35 s/d <=50,"0,6915",Tidak Layak
1234561034783888,Swasta,>=500.000 s/d 2.000.000,3,Baik,Milik Sendiri,Tidak Ada,Air Sungai ,>=35 s/d <=50,"0,6665",Tidak Layak
1234561034783889,Swasta,>=500.000 s/d 2.000.000,3,Baik,Sewa,Sewa,Air Sungai ,>=35 s/d <=50,"0,675",Tidak Layak
